,saltfront_obs,saltfront_pred,train/val
2002-01-20,77.384285,79.479774,Training
2002-01-21,77.64714,79.4758,Training
2002-01-22,77.66857,78.92554,Training
2002-01-23,77.62429,78.638596,Training
2002-01-24,77.66857,78.97629,Training
2002-01-25,77.67571,79.0078,Training
2002-01-26,77.62429,78.5609,Training
2002-01-27,77.31286,78.29164,Training
2002-01-28,77.08572,78.09154,Training
2002-01-29,77.127144,77.73412,Training
2002-01-30,77.20572,76.822914,Training
2002-01-31,77.21715,76.52515,Training
2002-02-01,77.35286,76.32249,Training
2002-02-02,77.192856,76.22895,Training
2002-02-03,77.12143,76.27739,Training
2002-02-04,76.91,76.30473,Training
2002-02-05,76.44572,75.78562,Training
2002-02-06,76.0,75.253334,Training
2002-02-07,75.424286,74.934845,Training
2002-02-08,74.80286,74.85996,Training
2002-02-09,74.51,73.41978,Training
2002-02-10,74.24286,72.977455,Training
2002-02-11,73.95143,73.66499,Training
2002-02-12,73.92143,73.956894,Training
2002-02-13,73.744286,73.97235,Training
2002-02-14,73.56857,73.111206,Training
2002-02-15,73.33714,72.63968,Training
2002-02-16,73.09143,72.5294,Training
2002-02-17,72.86286,72.55008,Training
2002-02-18,72.68,72.18346,Training
2002-02-19,72.59572,71.08908,Training
2002-02-20,72.575714,71.260185,Training
2002-02-21,72.54714,71.18154,Training
2002-02-22,72.55429,71.16573,Training
2002-02-23,72.56286,71.387695,Training
2002-02-24,72.58143,71.61645,Training
2002-02-25,72.69429,72.39685,Training
2002-02-26,72.66428,72.44537,Training
2002-02-27,72.622856,73.21329,Training
2002-02-28,72.53715,73.06992,Training
2002-03-01,72.46715,72.909836,Training
2002-03-02,72.50429,72.23924,Training
2002-03-03,72.73572,72.31515,Training
2002-03-04,72.564285,71.91298,Training
2002-03-05,72.28571,72.0404,Training
2002-03-06,72.038574,70.97147,Training
2002-03-07,71.80429,71.016014,Training
2002-03-08,71.64571,70.70002,Training
2002-03-09,71.46429,70.287895,Training
2002-03-10,70.98286,70.10771,Training
2002-03-11,70.67571,70.122696,Training
2002-03-12,70.575714,70.29207,Training
2002-03-13,70.53571,70.45417,Training
2002-03-14,70.622856,71.12812,Training
2002-03-15,70.57,70.8345,Training
2002-03-16,70.44429,70.686615,Training
2002-03-17,70.43,70.504425,Training
2002-03-18,70.655716,70.675575,Training
2002-03-19,70.744286,70.71533,Training
2002-03-20,70.82,70.91903,Training
2002-03-21,70.72858,70.44949,Training
2002-03-22,70.55429,70.02102,Training
2002-03-23,70.51714,69.08245,Training
2002-03-24,70.340004,68.70551,Training
2002-03-25,70.15714,68.7306,Training
2002-03-26,70.05857,68.85791,Training
2002-03-27,69.87429,69.61063,Training
2002-03-28,69.737144,69.93152,Training
2002-03-29,69.68,69.06261,Training
2002-03-30,69.457146,68.88687,Training
2002-03-31,69.26,69.065346,Training
2002-04-01,68.95857,69.307755,Training
2002-04-02,68.48428,68.252686,Training
2002-04-03,67.98143,67.78112,Training
2002-04-04,67.387146,67.18759,Training
2002-04-05,66.950005,66.8636,Training
2002-04-06,66.74,66.45528,Training
2002-04-07,66.72429,66.40037,Training
2002-04-08,66.81715,66.35103,Training
2002-04-09,66.94429,66.54935,Training
2002-04-10,66.96715,66.56135,Training
2002-04-11,67.23143,66.78816,Training
2002-04-12,67.42715,67.190254,Training
2002-04-13,67.46,67.12107,Training
2002-04-14,67.328575,67.22628,Training
2002-04-15,67.130005,67.46411,Training
2002-04-16,66.99286,67.318436,Training
2002-04-17,66.98286,66.959305,Training
2002-04-18,66.86714,66.59371,Training
2002-04-19,66.755714,66.425896,Training
2002-04-20,66.60715,66.11741,Training
2002-04-21,66.50714,66.544235,Training
2002-04-22,66.44572,67.10972,Training
2002-04-23,66.417145,67.74343,Training
2002-04-24,66.46,68.20266,Training
2002-04-25,66.56715,68.60529,Training
2002-04-26,66.64571,69.254486,Training
2002-04-27,66.79143,68.901085,Training
2002-04-28,66.957146,68.67852,Training
2002-04-29,67.03,68.72785,Training
2002-04-30,67.01143,67.92251,Training
2002-05-01,66.86566,66.725784,Training
