date,coawst_pred
2016-03-18,59.40413478166666
2016-03-19,59.39800542178572
2016-03-20,59.648559148392856
2016-03-21,59.96950460708333
2016-03-22,60.01355934880952
2016-03-23,59.97342277726191
2016-03-24,60.0434946122619
2016-03-25,60.46333099279762
2016-03-26,60.89595333285714
2016-03-27,61.22257679244048
2016-03-28,61.456022562976194
2016-03-29,61.621316781369046
2016-03-30,61.99887352130953
2016-03-31,62.52772183779762
2016-04-01,62.785476712976184
2016-04-02,63.10266131625
2016-04-03,63.22224753773809
2016-04-04,63.42570599238095
2016-04-05,64.05718713166667
2016-04-06,64.89183097321428
2016-04-07,65.67059343738096
2016-04-08,66.39450344375
2016-04-09,67.01438389869047
2016-04-10,67.58385822238095
2016-04-11,67.93642292315477
2016-04-12,67.96122236119048
2016-04-13,67.69705700184524
2016-04-14,67.30556556565476
2016-04-15,66.96201330839287
2016-04-16,66.67977321797619
2016-04-17,66.59496014125
2016-04-18,66.49463307535714
2016-04-19,66.45915843244047
2016-04-20,66.5219904925
2016-04-21,66.61866779488095
2016-04-22,66.68003325589285
2016-04-23,66.77069399940476
2016-04-24,66.81069128916667
2016-04-25,66.95108098732143
2016-04-26,67.10640060797618
2016-04-27,67.34753702190476
2016-04-28,67.55354482482143
2016-04-29,67.83383115529762
2016-04-30,68.10623921571428
2016-05-01,68.27118338142857
2016-05-02,68.45421692154763
2016-05-03,68.66437823892858
2016-05-04,68.80854041934523
2016-05-05,68.97681795999999
2016-05-06,69.07300963869048
2016-05-07,68.95169026005952
2016-05-08,68.6421054714881
2016-05-09,68.1114814252381
2016-05-10,67.35809729238096
2016-05-11,66.45124498136906
2016-05-12,65.49131407291667
2016-05-13,64.52981630434523
2016-05-14,63.7247185852381
2016-05-15,63.04343242404762
2016-05-16,62.409416122797616
2016-05-17,61.97475147958333
2016-05-18,61.97453183458333
2016-05-19,62.25064969494048
2016-05-20,62.62751945160714
2016-05-21,63.13391106029762
2016-05-22,63.92011063559523
2016-05-23,64.88026572892856
2016-05-24,65.84443716333332
2016-05-25,66.4699202847619
2016-05-26,66.87769685684523
2016-05-27,67.27457770434523
2016-05-28,67.59019393880952
2016-05-29,67.74851845107143
2016-05-30,67.89804177416667
2016-05-31,68.02574621375
2016-06-01,68.1513161129762
2016-06-02,68.32753664601191
2016-06-03,68.53776778934524
2016-06-04,68.73783951357143
2016-06-05,68.98006855238096
2016-06-06,69.17455307357143
2016-06-07,69.34741597065477
2016-06-08,69.47181939410714
2016-06-09,69.37005727547619
2016-06-10,69.21382262988095
2016-06-11,69.10042987196428
2016-06-12,68.91021275404762
2016-06-13,68.69440761005953
2016-06-14,68.58142380904762
2016-06-15,68.52022020529762
2016-06-16,68.72427413142857
2016-06-17,69.03052215363094
2016-06-18,69.3590576232738
2016-06-19,69.72232645619047
2016-06-20,70.15044247089286
2016-06-21,70.58395959863095
2016-06-22,71.03452905833333
2016-06-23,71.44335582398809
2016-06-24,71.84215418553572
2016-06-25,72.27739430732143
2016-06-26,72.72459674672619
2016-06-27,73.12357539113096
2016-06-28,73.47525580315475
2016-06-29,73.84424484196428
2016-06-30,74.17762298184525
2016-07-01,74.4203364052976
2016-07-02,74.59446282815476
2016-07-03,74.7924918872619
2016-07-04,74.98215431178572
2016-07-05,75.19254793904761
2016-07-06,75.39328589672618
2016-07-07,75.55758778684525
2016-07-08,75.69932720267856
2016-07-09,75.91180620130953
2016-07-10,76.0965482570238
2016-07-11,76.23442123708332
2016-07-12,76.27812183398808
2016-07-13,76.1746600722619
2016-07-14,76.04193144666667
2016-07-15,75.86020366
2016-07-16,75.57969412184524
2016-07-17,75.32159460119047
2016-07-18,75.13158289839285
2016-07-19,74.98450844827381
2016-07-20,75.01654363678573
2016-07-21,75.1237734767262
2016-07-22,75.24847110404762
2016-07-23,75.39107981607143
2016-07-24,75.61314654488095
2016-07-25,75.8967743735119
2016-07-26,76.19362089982143
2016-07-27,76.38442148577381
2016-07-28,76.56109687142859
2016-07-29,76.78547456065476
2016-07-30,77.04888172720237
2016-07-31,77.18389678642858
2016-08-01,77.16379795845238
2016-08-02,77.13349020535715
2016-08-03,77.13064563714286
2016-08-04,77.01037375684525
2016-08-05,76.7841255360119
2016-08-06,76.44488722113094
2016-08-07,76.12507397244049
2016-08-08,75.88382776309524
2016-08-09,75.65389705392856
2016-08-10,75.3944452310119
2016-08-11,75.16227823190476
2016-08-12,74.99118055857143
2016-08-13,74.8627028425
2016-08-14,74.7552060475
2016-08-15,74.63808833916666
2016-08-16,74.5433354692262
2016-08-17,74.44333689821428
2016-08-18,74.40020204583334
2016-08-19,74.41913480488095
2016-08-20,74.47930544505952
2016-08-21,74.57350451446429
2016-08-22,74.68288568702381
2016-08-23,74.76831034279762
2016-08-24,74.8647473872619
2016-08-25,74.94532259434524
2016-08-26,74.96617623625
2016-08-27,74.99957904
2016-08-28,75.05551795369048
2016-08-29,75.18338249279762
2016-08-30,75.33786845095237
2016-08-31,75.58376496113097
2016-09-01,75.89783155886904
2016-09-02,76.27225497285714
2016-09-03,76.69775061553571
2016-09-04,77.1271850245238
2016-09-05,77.47908931065477
2016-09-06,77.84527218303572
2016-09-07,78.11189803005952
2016-09-08,78.33533013428571
2016-09-09,78.45709122523809
2016-09-10,78.47619321678573
2016-09-11,78.38569082119048
2016-09-12,78.31936855220238
2016-09-13,78.28268693553572
2016-09-14,78.31340368875
2016-09-15,78.36512946494047
2016-09-16,78.56902953857143
2016-09-17,78.74565734166666
2016-09-18,78.93964390363097
2016-09-19,79.10049193452382
2016-09-20,79.20818702928571
2016-09-21,79.2967946779762
2016-09-22,79.37339621083333
2016-09-23,79.37816838666666
2016-09-24,79.40414203750001
2016-09-25,79.50168703029762
2016-09-26,79.61083535595239
2016-09-27,79.74242217589287
2016-09-28,79.89281254952381
2016-09-29,80.35230714494048
2016-09-30,80.97922064607143
2016-10-01,81.52927246273809
2016-10-02,81.72596617267857
2016-10-03,81.7632573075
2016-10-04,81.73419947041667
2016-10-05,81.84186825761904
2016-10-06,81.51726497220238
2016-10-07,80.95695816440477
2016-10-08,80.4767570554762
2016-10-09,80.27876136678572
2016-10-10,80.2723657147619
2016-10-11,80.32701806875001
2016-10-12,80.19564382815476
2016-10-13,80.25777852553571
2016-10-14,80.32914927696429
2016-10-15,80.5013717722619
2016-10-16,80.70696431386905
2016-10-17,80.7882269202381
2016-10-18,80.85512014470237
2016-10-19,81.02738369303572
2016-10-20,81.15738171803571
2016-10-21,81.46647668095238
2016-10-22,81.7186171914881
2016-10-23,81.64369212422619
2016-10-24,81.54758336208333
2016-10-25,81.52069143523809
2016-10-26,81.46003924583333
2016-10-27,81.47307595803571
2016-10-28,81.36939565988096
2016-10-29,81.1641685064881
2016-10-30,81.32157328160714
2016-10-31,81.53858462505953
2016-11-01,81.71428797803571
2016-11-02,81.88114864797619
2016-11-03,81.77328097559523
2016-11-04,81.68508662809525
2016-11-05,81.7773751877381
2016-11-06,81.740565465
2016-11-07,81.82793045845237
2016-11-08,82.06286698428572
2016-11-09,82.31920276327381
2016-11-10,82.5809653967262
2016-11-11,82.90605176833333
2016-11-12,83.00953277886904
2016-11-13,83.25602754505952
2016-11-14,83.37346430672619
2016-11-15,83.33950761791667
2016-11-16,83.50577009744048
2016-11-17,83.79888157994047
2016-11-18,84.04386297255952
2016-11-19,84.50798703910714
2016-11-20,84.83534206303571
2016-11-21,84.79081845642858
2016-11-22,84.62505208839286
2016-11-23,84.33226230565477
2016-11-24,84.19100641327381
2016-11-25,84.11298685708334
2016-11-26,84.07611002107141
2016-11-27,84.12074214184524
2016-11-28,84.7078285220238
2016-11-29,85.35436622904763
2016-11-30,85.81600078190476
2016-12-01,86.07670102232143
2016-12-02,85.98958972642858
2016-12-03,85.14895584559524
2016-12-04,84.17600079797619
2016-12-05,83.12017852208332
2016-12-06,81.99096326624999
2016-12-07,80.99426450077381
2016-12-08,79.93549331428572
2016-12-09,78.92396295220237
2016-12-10,78.46448027505951
2016-12-11,78.21236717339286
2016-12-12,78.02325600375
2016-12-13,77.86388233738094
2016-12-14,77.65884252583332
2016-12-15,77.5135402710119
2016-12-16,77.3087751370238
2016-12-17,77.28215408726192
2016-12-18,77.23380750089287
2016-12-19,77.05001513089285
2016-12-20,76.96197643107143
2016-12-21,76.84200293601191
2016-12-22,76.65952374095238
2016-12-23,76.56093984402057
