datetime,saltfront_daily,saltfront7_weekly
2011-12-18T00:00:00Z,NA,NA
2011-12-19T00:00:00Z,NA,NA
2011-12-20T00:00:00Z,NA,NA
2011-12-21T00:00:00Z,NA,NA
2011-12-22T00:00:00Z,NA,NA
2011-12-23T00:00:00Z,NA,NA
2011-12-24T00:00:00Z,NA,NA
2011-12-25T00:00:00Z,NA,NA
2011-12-26T00:00:00Z,50.34,NA
2011-12-27T00:00:00Z,NA,NA
2011-12-28T00:00:00Z,52.07,NA
2011-12-29T00:00:00Z,38.45,NA
2011-12-30T00:00:00Z,37.08,NA
2011-12-31T00:00:00Z,37.86,NA
2012-01-01T00:00:00Z,47.18,NA
2012-01-02T00:00:00Z,39.13,NA
2012-01-03T00:00:00Z,NA,NA
2012-01-04T00:00:00Z,NA,NA
2012-01-05T00:00:00Z,NA,NA
2012-01-06T00:00:00Z,NA,NA
2012-01-07T00:00:00Z,NA,NA
2012-01-08T00:00:00Z,NA,NA
2012-01-09T00:00:00Z,NA,NA
2012-01-10T00:00:00Z,NA,NA
2012-01-11T00:00:00Z,NA,NA
2012-01-12T00:00:00Z,NA,NA
2012-01-13T00:00:00Z,NA,NA
2012-01-14T00:00:00Z,NA,NA
2012-01-15T00:00:00Z,NA,NA
2012-01-16T00:00:00Z,NA,NA
2012-01-17T00:00:00Z,NA,NA
2012-01-18T00:00:00Z,NA,NA
2012-01-19T00:00:00Z,NA,NA
2012-01-20T00:00:00Z,NA,NA
2012-01-21T00:00:00Z,NA,NA
2012-01-22T00:00:00Z,NA,NA
2012-01-23T00:00:00Z,NA,NA
2012-01-24T00:00:00Z,NA,NA
2012-01-25T00:00:00Z,NA,NA
2012-01-26T00:00:00Z,NA,NA
2012-01-27T00:00:00Z,NA,NA
2012-01-28T00:00:00Z,NA,NA
2012-01-29T00:00:00Z,NA,NA
2012-01-30T00:00:00Z,NA,NA
2012-01-31T00:00:00Z,NA,NA
2012-02-01T00:00:00Z,NA,NA
2012-02-02T00:00:00Z,NA,NA
2012-02-03T00:00:00Z,NA,NA
2012-02-04T00:00:00Z,NA,NA
2012-02-05T00:00:00Z,NA,NA
2012-02-06T00:00:00Z,NA,NA
2012-02-07T00:00:00Z,NA,NA
2012-02-08T00:00:00Z,NA,NA
2012-02-09T00:00:00Z,NA,NA
2012-02-10T00:00:00Z,NA,NA
2012-02-11T00:00:00Z,NA,NA
2012-02-12T00:00:00Z,NA,NA
2012-02-13T00:00:00Z,NA,NA
2012-02-14T00:00:00Z,NA,NA
2012-02-15T00:00:00Z,NA,NA
2012-02-16T00:00:00Z,NA,NA
2012-02-17T00:00:00Z,NA,NA
2012-02-18T00:00:00Z,NA,NA
2012-02-19T00:00:00Z,NA,NA
2012-02-20T00:00:00Z,NA,NA
2012-02-21T00:00:00Z,NA,NA
2012-02-22T00:00:00Z,NA,NA
2012-02-23T00:00:00Z,NA,NA
2012-02-24T00:00:00Z,NA,NA
2012-02-25T00:00:00Z,NA,NA
2012-02-26T00:00:00Z,NA,NA
2012-02-27T00:00:00Z,NA,NA
2012-02-28T00:00:00Z,NA,NA
2012-02-29T00:00:00Z,NA,NA
2012-03-01T00:00:00Z,NA,NA
2012-03-02T00:00:00Z,NA,NA
2012-03-03T00:00:00Z,NA,NA
2012-03-04T00:00:00Z,NA,NA
2012-03-05T00:00:00Z,NA,NA
2012-03-06T00:00:00Z,NA,NA
2012-03-07T00:00:00Z,NA,NA
2012-03-08T00:00:00Z,NA,NA
2012-03-09T00:00:00Z,NA,NA
2012-03-10T00:00:00Z,NA,NA
2012-03-11T00:00:00Z,NA,NA
2012-03-12T00:00:00Z,NA,NA
2012-03-13T00:00:00Z,NA,NA
2012-03-14T00:00:00Z,NA,NA
2012-03-15T00:00:00Z,NA,NA
2012-03-16T00:00:00Z,NA,NA
2012-03-17T00:00:00Z,NA,NA
2012-03-18T00:00:00Z,NA,NA
2012-03-19T00:00:00Z,NA,NA
2012-03-20T00:00:00Z,NA,NA
2012-03-21T00:00:00Z,NA,NA
2012-03-22T00:00:00Z,NA,NA
2012-03-23T00:00:00Z,NA,NA
2012-03-24T00:00:00Z,NA,NA
2012-03-25T00:00:00Z,NA,NA
2012-03-26T00:00:00Z,NA,NA
2012-03-27T00:00:00Z,67.676,NA
2012-03-28T00:00:00Z,68.899,NA
2012-03-29T00:00:00Z,69.3,NA
2012-03-30T00:00:00Z,69.45,NA
2012-03-31T00:00:00Z,69.82,NA
2012-04-01T00:00:00Z,70.06,NA
2012-04-02T00:00:00Z,69.96,69.3092857142857
2012-04-03T00:00:00Z,69.97,69.637
2012-04-04T00:00:00Z,70.19,69.82142857142857
2012-04-05T00:00:00Z,70.3,69.96428571428571
2012-04-06T00:00:00Z,70.51,70.11571428571429
2012-04-07T00:00:00Z,70.53,70.21714285714286
2012-04-08T00:00:00Z,71.04,70.35714285714286
2012-04-09T00:00:00Z,70.8,70.47714285714285
2012-04-10T00:00:00Z,70.87,70.60571428571428
2012-04-11T00:00:00Z,71.04,70.72714285714287
2012-04-12T00:00:00Z,71.27,70.86571428571429
2012-04-13T00:00:00Z,71.2,70.96428571428571
2012-04-14T00:00:00Z,71.31,71.07571428571428
2012-04-15T00:00:00Z,71.21,71.1
2012-04-16T00:00:00Z,71.64,71.22
2012-04-17T00:00:00Z,71.83,71.35714285714286
2012-04-18T00:00:00Z,72.18,71.52
2012-04-19T00:00:00Z,72.62,71.71285714285715
2012-04-20T00:00:00Z,73.25,72.00571428571429
2012-04-21T00:00:00Z,73.51,72.32000000000001
2012-04-22T00:00:00Z,73.27,72.61428571428571
2012-04-23T00:00:00Z,72.67,72.76142857142857
2012-04-24T00:00:00Z,72.01,72.78714285714285
2012-04-25T00:00:00Z,71.65,72.71142857142857
2012-04-26T00:00:00Z,71.16,72.50285714285714
2012-04-27T00:00:00Z,71.11,72.19714285714285
2012-04-28T00:00:00Z,70.27,71.73428571428572
2012-04-29T00:00:00Z,70.15,71.28857142857143
2012-04-30T00:00:00Z,70.37,70.96000000000001
2012-05-01T00:00:00Z,70.37,70.72571428571429
2012-05-02T00:00:00Z,70.05,70.49714285714286
2012-05-03T00:00:00Z,70.05,70.33857142857143
2012-05-04T00:00:00Z,69.76,70.14571428571428
2012-05-05T00:00:00Z,69.97,70.10285714285715
2012-05-06T00:00:00Z,70.04,70.08714285714287
2012-05-07T00:00:00Z,69.91,70.02142857142857
2012-05-08T00:00:00Z,69.92,69.95714285714286
2012-05-09T00:00:00Z,69.52,69.88142857142857
2012-05-10T00:00:00Z,69.2,69.76
2012-05-11T00:00:00Z,68.9,69.63714285714285
2012-05-12T00:00:00Z,68.53,69.43142857142857
2012-05-13T00:00:00Z,68.39,69.19571428571429
2012-05-14T00:00:00Z,68.17,68.94714285714285
2012-05-15T00:00:00Z,68.28,68.71285714285715
2012-05-16T00:00:00Z,67.48,68.42142857142858
2012-05-17T00:00:00Z,66.49,68.03428571428572
2012-05-18T00:00:00Z,65.65,67.57000000000001
2012-05-19T00:00:00Z,64.89,67.05
2012-05-20T00:00:00Z,64.6,66.50857142857143
2012-05-21T00:00:00Z,64.59,65.99714285714285
2012-05-22T00:00:00Z,64.86,65.50857142857143
2012-05-23T00:00:00Z,64.86,65.13428571428571
2012-05-24T00:00:00Z,64.72,64.88142857142857
2012-05-25T00:00:00Z,64.62,64.73428571428572
2012-05-26T00:00:00Z,64.3,64.65
2012-05-27T00:00:00Z,63.76,64.53
2012-05-28T00:00:00Z,63.58,64.38571428571429
2012-05-29T00:00:00Z,63.95,64.25571428571429
2012-05-30T00:00:00Z,63.98,64.13
2012-05-31T00:00:00Z,64.81,64.14285714285714
2012-06-01T00:00:00Z,65.09,64.21000000000001
2012-06-02T00:00:00Z,65.6,64.39571428571428
2012-06-03T00:00:00Z,65.09,64.58571428571429
2012-06-04T00:00:00Z,64.96,64.78285714285714
2012-06-05T00:00:00Z,66.03,65.08
2012-06-06T00:00:00Z,65.8,65.33999999999999
2012-06-07T00:00:00Z,65.22,65.39857142857143
2012-06-08T00:00:00Z,64.87,65.36714285714285
2012-06-09T00:00:00Z,64.99,65.28
2012-06-10T00:00:00Z,64.9,65.25285714285714
2012-06-11T00:00:00Z,65.88,65.38428571428571
2012-06-12T00:00:00Z,65.95,65.37285714285714
2012-06-13T00:00:00Z,65,65.25857142857141
2012-06-14T00:00:00Z,65.94,65.36142857142856
2012-06-15T00:00:00Z,66.22,65.55428571428571
2012-06-16T00:00:00Z,66.48,65.76714285714286
2012-06-17T00:00:00Z,67.04,66.07285714285715
2012-06-18T00:00:00Z,67.08,66.24428571428572
2012-06-19T00:00:00Z,66.91,66.38142857142857
2012-06-20T00:00:00Z,66.88,66.64999999999999
2012-06-21T00:00:00Z,66.9,66.78714285714285
2012-06-22T00:00:00Z,67.37,66.95142857142856
2012-06-23T00:00:00Z,67.45,67.09
2012-06-24T00:00:00Z,67.65,67.17714285714285
2012-06-25T00:00:00Z,67.75,67.27285714285713
2012-06-26T00:00:00Z,67.79,67.39857142857143
2012-06-27T00:00:00Z,68.38,67.61285714285715
2012-06-28T00:00:00Z,68.71,67.87142857142857
2012-06-29T00:00:00Z,68.92,68.09285714285714
2012-06-30T00:00:00Z,68.99,68.31285714285714
2012-07-01T00:00:00Z,69.16,68.52857142857142
2012-07-02T00:00:00Z,69.01,68.70857142857142
2012-07-03T00:00:00Z,69.26,68.91857142857143
2012-07-04T00:00:00Z,69.5,69.07857142857144
2012-07-05T00:00:00Z,69.8,69.23428571428572
2012-07-06T00:00:00Z,70.09,69.40142857142857
2012-07-07T00:00:00Z,70.53,69.62142857142858
2012-07-08T00:00:00Z,70.61,69.82857142857144
2012-07-09T00:00:00Z,70.82,70.08714285714285
2012-07-10T00:00:00Z,70.95,70.32857142857142
2012-07-11T00:00:00Z,71,70.54285714285713
2012-07-12T00:00:00Z,71.22,70.74571428571429
2012-07-13T00:00:00Z,71.27,70.91428571428571
2012-07-14T00:00:00Z,71.44,71.0442857142857
2012-07-15T00:00:00Z,71.65,71.19285714285714
2012-07-16T00:00:00Z,71.65,71.31142857142856
2012-07-17T00:00:00Z,72.14,71.48142857142857
2012-07-18T00:00:00Z,72.38,71.67857142857143
2012-07-19T00:00:00Z,72.21,71.82000000000001
2012-07-20T00:00:00Z,73.32,72.11285714285715
2012-07-21T00:00:00Z,74.1,72.49285714285715
2012-07-22T00:00:00Z,73.78,72.79714285714286
2012-07-23T00:00:00Z,73.5,73.06142857142856
2012-07-24T00:00:00Z,73.66,73.27857142857142
2012-07-25T00:00:00Z,73.91,73.49714285714285
2012-07-26T00:00:00Z,74.19,73.77999999999999
2012-07-27T00:00:00Z,74.1,73.89142857142858
2012-07-28T00:00:00Z,74.38,73.93142857142857
2012-07-29T00:00:00Z,74.46,74.02857142857142
2012-07-30T00:00:00Z,74.59,74.1842857142857
2012-07-31T00:00:00Z,75,74.37571428571428
2012-08-01T00:00:00Z,75.5,74.60285714285715
2012-08-02T00:00:00Z,74.83,74.69428571428571
2012-08-03T00:00:00Z,74.6,74.76571428571427
2012-08-04T00:00:00Z,74.26,74.74857142857142
2012-08-05T00:00:00Z,74.22,74.71428571428571
2012-08-06T00:00:00Z,73.34,74.53571428571429
2012-08-07T00:00:00Z,73.57,74.33142857142856
2012-08-08T00:00:00Z,73.74,74.08
2012-08-09T00:00:00Z,73.92,73.95
2012-08-10T00:00:00Z,73.65,73.81428571428572
2012-08-11T00:00:00Z,73.3,73.67714285714285
2012-08-12T00:00:00Z,72.91,73.49
2012-08-13T00:00:00Z,72.93,73.43142857142857
2012-08-14T00:00:00Z,73.3,73.39285714285714
2012-08-15T00:00:00Z,73.11,73.30285714285715
2012-08-16T00:00:00Z,73.11,73.18714285714285
2012-08-17T00:00:00Z,73.41,73.15285714285713
2012-08-18T00:00:00Z,73.13,73.12857142857142
2012-08-19T00:00:00Z,73.56,73.22142857142856
2012-08-20T00:00:00Z,73.66,73.32571428571428
2012-08-21T00:00:00Z,73.53,73.35857142857142
2012-08-22T00:00:00Z,73.58,73.42571428571429
2012-08-23T00:00:00Z,73.82,73.52714285714285
2012-08-24T00:00:00Z,74.03,73.61571428571428
2012-08-25T00:00:00Z,74.29,73.78142857142858
2012-08-26T00:00:00Z,75.33,74.03428571428572
2012-08-27T00:00:00Z,75.41,74.28428571428572
2012-08-28T00:00:00Z,74.75,74.45857142857143
2012-08-29T00:00:00Z,74.94,74.65285714285713
2012-08-30T00:00:00Z,76.31,75.00857142857144
2012-08-31T00:00:00Z,76.34,75.33857142857143
2012-09-01T00:00:00Z,76.39,75.63857142857144
2012-09-02T00:00:00Z,77.77,75.98714285714286
2012-09-03T00:00:00Z,77.88,76.34
2012-09-04T00:00:00Z,75.6,76.46142857142857
2012-09-05T00:00:00Z,74.53,76.40285714285713
2012-09-06T00:00:00Z,73.39,75.98571428571428
2012-09-07T00:00:00Z,73.39,75.5642857142857
2012-09-08T00:00:00Z,73.16,75.10285714285715
2012-09-09T00:00:00Z,72.42,74.33857142857143
2012-09-10T00:00:00Z,72.41,73.55714285714285
2012-09-11T00:00:00Z,72.71,73.14428571428572
2012-09-12T00:00:00Z,72.78,72.89428571428572
2012-09-13T00:00:00Z,72.66,72.78999999999999
2012-09-14T00:00:00Z,72.76,72.7
2012-09-15T00:00:00Z,72.92,72.66571428571429
2012-09-16T00:00:00Z,73.64,72.84
2012-09-17T00:00:00Z,74.02,73.07
2012-09-18T00:00:00Z,75.93,73.53
2012-09-19T00:00:00Z,73.64,73.65285714285714
2012-09-20T00:00:00Z,72.27,73.59714285714286
2012-09-21T00:00:00Z,71.55,73.42428571428572
2012-09-22T00:00:00Z,70.92,73.13857142857142
2012-09-23T00:00:00Z,70.02,72.62142857142858
2012-09-24T00:00:00Z,69.74,72.01
2012-09-25T00:00:00Z,69.73,71.12428571428572
2012-09-26T00:00:00Z,69.21,70.49142857142856
2012-09-27T00:00:00Z,69.25,70.05999999999999
2012-09-28T00:00:00Z,69.29,69.73714285714286
2012-09-29T00:00:00Z,69.33,69.51
2012-09-30T00:00:00Z,69.1,69.37857142857142
2012-10-01T00:00:00Z,69.1,69.28714285714285
2012-10-02T00:00:00Z,68.98,69.17999999999999
2012-10-03T00:00:00Z,69.13,69.16857142857143
2012-10-04T00:00:00Z,68.89,69.11714285714285
2012-10-05T00:00:00Z,68.92,69.06428571428572
2012-10-06T00:00:00Z,69.15,69.03857142857143
2012-10-07T00:00:00Z,68.93,69.01428571428572
2012-10-08T00:00:00Z,69.32,69.04571428571428
2012-10-09T00:00:00Z,69.59,69.13285714285715
2012-10-10T00:00:00Z,70.16,69.28
2012-10-11T00:00:00Z,69.68,69.39285714285714
2012-10-12T00:00:00Z,69.66,69.49857142857142
2012-10-13T00:00:00Z,69.56,69.55714285714285
2012-10-14T00:00:00Z,69.78,69.67857142857143
2012-10-15T00:00:00Z,69.5,69.7042857142857
2012-10-16T00:00:00Z,69.43,69.68142857142857
2012-10-17T00:00:00Z,69.81,69.63142857142857
2012-10-18T00:00:00Z,70.22,69.70857142857143
2012-10-19T00:00:00Z,70.52,69.83142857142857
2012-10-20T00:00:00Z,70.18,69.92
2012-10-21T00:00:00Z,69.43,69.86999999999999
2012-10-22T00:00:00Z,69.27,69.83714285714287
2012-10-23T00:00:00Z,68.94,69.76714285714286
2012-10-24T00:00:00Z,68.83,69.62714285714286
2012-10-25T00:00:00Z,68.73,69.41428571428571
2012-10-26T00:00:00Z,68.66,69.14857142857143
2012-10-27T00:00:00Z,68.94,68.97142857142858
2012-10-28T00:00:00Z,69.49,68.98
2012-10-29T00:00:00Z,69.67,69.03714285714285
2012-10-30T00:00:00Z,68.95,69.03857142857143
2012-10-31T00:00:00Z,67.41,68.83571428571427
2012-11-01T00:00:00Z,65.81,68.41857142857143
2012-11-02T00:00:00Z,64.32,67.79857142857142
2012-11-03T00:00:00Z,63.93,67.08285714285714
2012-11-04T00:00:00Z,65.67,66.53714285714285
2012-11-05T00:00:00Z,66.28,66.05285714285715
2012-11-06T00:00:00Z,66.65,65.72428571428571
2012-11-07T00:00:00Z,67.43,65.72714285714285
2012-11-08T00:00:00Z,68.45,66.10428571428571
2012-11-09T00:00:00Z,68.19,66.65714285714286
2012-11-10T00:00:00Z,68.34,67.28714285714287
2012-11-11T00:00:00Z,68.36,67.67142857142858
2012-11-12T00:00:00Z,68.37,67.97000000000001
2012-11-13T00:00:00Z,68.19,68.19000000000001
2012-11-14T00:00:00Z,68.27,68.31
2012-11-15T00:00:00Z,68.46,68.31142857142858
2012-11-16T00:00:00Z,68.79,68.39714285714287
2012-11-17T00:00:00Z,68.65,68.44142857142857
2012-11-18T00:00:00Z,68.62,68.47857142857143
2012-11-19T00:00:00Z,68.9,68.55428571428573
2012-11-20T00:00:00Z,69.04,68.67571428571429
2012-11-21T00:00:00Z,68.9,68.76571428571428
2012-11-22T00:00:00Z,69.21,68.87285714285714
2012-11-23T00:00:00Z,69.1,68.91714285714286
2012-11-24T00:00:00Z,68.83,68.94285714285715
2012-11-25T00:00:00Z,69,68.99714285714286
2012-11-26T00:00:00Z,68.8,68.98285714285714
2012-11-27T00:00:00Z,69.06,68.9857142857143
2012-11-28T00:00:00Z,69.61,69.08714285714287
2012-11-29T00:00:00Z,69.61,69.14428571428572
2012-11-30T00:00:00Z,69.38,69.1842857142857
2012-12-01T00:00:00Z,69.56,69.28857142857143
2012-12-02T00:00:00Z,69.85,69.41
2012-12-03T00:00:00Z,NA,NA
2012-12-04T00:00:00Z,NA,NA
2012-12-05T00:00:00Z,NA,NA
2012-12-06T00:00:00Z,NA,NA
2012-12-07T00:00:00Z,NA,NA
2012-12-08T00:00:00Z,NA,NA
2012-12-09T00:00:00Z,NA,NA
2012-12-10T00:00:00Z,NA,NA
2012-12-11T00:00:00Z,NA,NA
2012-12-12T00:00:00Z,NA,NA
2012-12-13T00:00:00Z,NA,NA
2012-12-14T00:00:00Z,NA,NA
2012-12-15T00:00:00Z,NA,NA
2012-12-16T00:00:00Z,NA,NA
2012-12-17T00:00:00Z,NA,NA
2012-12-18T00:00:00Z,NA,NA
2012-12-19T00:00:00Z,NA,NA
2012-12-20T00:00:00Z,NA,NA
2012-12-21T00:00:00Z,NA,NA
2012-12-22T00:00:00Z,NA,NA
2012-12-23T00:00:00Z,NA,NA
2012-12-24T00:00:00Z,NA,NA
2012-12-25T00:00:00Z,NA,NA
2012-12-26T00:00:00Z,NA,NA
2012-12-27T00:00:00Z,NA,NA
2012-12-28T00:00:00Z,NA,NA
2012-12-29T00:00:00Z,NA,NA
2012-12-30T00:00:00Z,NA,NA
2012-12-31T00:00:00Z,NA,NA
2013-01-01T00:00:00Z,NA,NA
2013-01-02T00:00:00Z,NA,NA
2013-01-03T00:00:00Z,NA,NA
2013-01-04T00:00:00Z,NA,NA
2013-01-05T00:00:00Z,NA,NA
2013-01-06T00:00:00Z,NA,NA
2013-01-07T00:00:00Z,NA,NA
2013-01-08T00:00:00Z,NA,NA
2013-01-09T00:00:00Z,NA,NA
2013-01-10T00:00:00Z,NA,NA
2013-01-11T00:00:00Z,NA,NA
2013-01-12T00:00:00Z,NA,NA
2013-01-13T00:00:00Z,NA,NA
2013-01-14T00:00:00Z,NA,NA
2013-01-15T00:00:00Z,NA,NA
2013-01-16T00:00:00Z,NA,NA
2013-01-17T00:00:00Z,NA,NA
2013-01-18T00:00:00Z,NA,NA
2013-01-19T00:00:00Z,NA,NA
2013-01-20T00:00:00Z,NA,NA
2013-01-21T00:00:00Z,NA,NA
2013-01-22T00:00:00Z,NA,NA
2013-01-23T00:00:00Z,NA,NA
2013-01-24T00:00:00Z,NA,NA
2013-01-25T00:00:00Z,NA,NA
2013-01-26T00:00:00Z,NA,NA
2013-01-27T00:00:00Z,NA,NA
2013-01-28T00:00:00Z,NA,NA
2013-01-29T00:00:00Z,NA,NA
2013-01-30T00:00:00Z,NA,NA
2013-01-31T00:00:00Z,NA,NA
2013-02-01T00:00:00Z,NA,NA
2013-02-02T00:00:00Z,NA,NA
2013-02-03T00:00:00Z,NA,NA
2013-02-04T00:00:00Z,NA,NA
2013-02-05T00:00:00Z,NA,NA
2013-02-06T00:00:00Z,NA,NA
2013-02-07T00:00:00Z,NA,NA
2013-02-08T00:00:00Z,NA,NA
2013-02-09T00:00:00Z,NA,NA
2013-02-10T00:00:00Z,NA,NA
2013-02-11T00:00:00Z,NA,NA
2013-02-12T00:00:00Z,NA,NA
2013-02-13T00:00:00Z,NA,NA
2013-02-14T00:00:00Z,NA,NA
2013-02-15T00:00:00Z,NA,NA
2013-02-16T00:00:00Z,NA,NA
2013-02-17T00:00:00Z,NA,NA
2013-02-18T00:00:00Z,NA,NA
2013-02-19T00:00:00Z,NA,NA
2013-02-20T00:00:00Z,NA,NA
2013-02-21T00:00:00Z,NA,NA
2013-02-22T00:00:00Z,NA,NA
2013-02-23T00:00:00Z,NA,NA
2013-02-24T00:00:00Z,NA,NA
2013-02-25T00:00:00Z,NA,NA
2013-02-26T00:00:00Z,NA,NA
2013-02-27T00:00:00Z,NA,NA
2013-02-28T00:00:00Z,NA,NA
2013-03-01T00:00:00Z,NA,NA
2013-03-02T00:00:00Z,NA,NA
2013-03-03T00:00:00Z,NA,NA
2013-03-04T00:00:00Z,NA,NA
2013-03-05T00:00:00Z,NA,NA
2013-03-06T00:00:00Z,NA,NA
2013-03-07T00:00:00Z,NA,NA
2013-03-08T00:00:00Z,NA,NA
2013-03-09T00:00:00Z,NA,NA
2013-03-10T00:00:00Z,NA,NA
2013-03-11T00:00:00Z,NA,NA
2013-03-12T00:00:00Z,NA,NA
2013-03-13T00:00:00Z,NA,NA
2013-03-14T00:00:00Z,NA,NA
2013-03-15T00:00:00Z,NA,NA
2013-03-16T00:00:00Z,NA,NA
2013-03-17T00:00:00Z,NA,NA
2013-03-18T00:00:00Z,NA,NA
2013-03-19T00:00:00Z,NA,NA
2013-03-20T00:00:00Z,NA,NA
2013-03-21T00:00:00Z,NA,NA
2013-03-22T00:00:00Z,NA,NA
2013-03-23T00:00:00Z,NA,NA
2013-03-24T00:00:00Z,NA,NA
2013-03-25T00:00:00Z,NA,NA
2013-03-26T00:00:00Z,NA,NA
2013-03-27T00:00:00Z,70.93149999999997,NA
2013-03-28T00:00:00Z,70.33800000000001,NA
2013-03-29T00:00:00Z,70.11,NA
2013-03-30T00:00:00Z,69.96,NA
2013-03-31T00:00:00Z,69.88,NA
2013-04-01T00:00:00Z,70.03,NA
2013-04-02T00:00:00Z,69.7,70.13564285714286
2013-04-03T00:00:00Z,69.33,69.90685714285715
2013-04-04T00:00:00Z,69.16,69.73857142857142
2013-04-05T00:00:00Z,69.67,69.67571428571428
2013-04-06T00:00:00Z,69.51,69.61142857142856
2013-04-07T00:00:00Z,69.68,69.58285714285714
2013-04-08T00:00:00Z,69.23,69.46857142857144
2013-04-09T00:00:00Z,69.23,69.40142857142858
2013-04-10T00:00:00Z,69.2,69.38285714285715
2013-04-11T00:00:00Z,69.09,69.37285714285714
2013-04-12T00:00:00Z,69.38,69.33142857142857
2013-04-13T00:00:00Z,69.47,69.32571428571428
2013-04-14T00:00:00Z,68.85,69.20714285714287
2013-04-15T00:00:00Z,68.53,69.10714285714286
2013-04-16T00:00:00Z,68.36,68.98285714285714
2013-04-17T00:00:00Z,67.53,68.74428571428571
2013-04-18T00:00:00Z,67.55,68.52428571428571
2013-04-19T00:00:00Z,67.92,68.31571428571428
2013-04-20T00:00:00Z,66.26,67.85714285714286
2013-04-21T00:00:00Z,65.99,67.44857142857143
2013-04-22T00:00:00Z,67.7,67.33
2013-04-23T00:00:00Z,68.67,67.37428571428572
2013-04-24T00:00:00Z,68.37,67.49428571428572
2013-04-25T00:00:00Z,66.95,67.40857142857143
2013-04-26T00:00:00Z,67.32,67.32285714285715
2013-04-27T00:00:00Z,67.3,67.47142857142858
2013-04-28T00:00:00Z,67.31,67.66
2013-04-29T00:00:00Z,67.39,67.61571428571429
2013-04-30T00:00:00Z,67.17,67.40142857142857
2013-05-01T00:00:00Z,67,67.20571428571428
2013-05-02T00:00:00Z,66.9,67.19857142857143
2013-05-03T00:00:00Z,67.25,67.18857142857142
2013-05-04T00:00:00Z,67.79,67.25857142857143
2013-05-05T00:00:00Z,67.88,67.34
2013-05-06T00:00:00Z,67.59,67.36857142857143
2013-05-07T00:00:00Z,67.69,67.44285714285715
2013-05-08T00:00:00Z,67.75,67.55
2013-05-09T00:00:00Z,67.54,67.64142857142858
2013-05-10T00:00:00Z,67.36,67.65714285714286
2013-05-11T00:00:00Z,67.33,67.59142857142857
2013-05-12T00:00:00Z,66.95,67.45857142857143
2013-05-13T00:00:00Z,66.37,67.28428571428572
2013-05-14T00:00:00Z,67.04,67.19142857142857
2013-05-15T00:00:00Z,67.77,67.19428571428571
2013-05-16T00:00:00Z,67.76,67.22571428571429
2013-05-17T00:00:00Z,67.86,67.29714285714286
2013-05-18T00:00:00Z,68.4,67.45
2013-05-19T00:00:00Z,68.47,67.66714285714286
2013-05-20T00:00:00Z,68.44,67.96285714285715
2013-05-21T00:00:00Z,68.51,68.17285714285715
2013-05-22T00:00:00Z,68.69,68.30428571428573
2013-05-23T00:00:00Z,68.57,68.42
2013-05-24T00:00:00Z,68.29,68.48142857142857
2013-05-25T00:00:00Z,67.75,68.38857142857144
2013-05-26T00:00:00Z,68.63,68.41142857142857
2013-05-27T00:00:00Z,68.71,68.45
2013-05-28T00:00:00Z,68.84,68.49714285714285
2013-05-29T00:00:00Z,68.94,68.53285714285714
2013-05-30T00:00:00Z,68.77,68.56142857142856
2013-05-31T00:00:00Z,68.66,68.61428571428571
2013-06-01T00:00:00Z,68.95,68.78571428571428
2013-06-02T00:00:00Z,68.79,68.80857142857143
2013-06-03T00:00:00Z,68.45,68.77142857142857
2013-06-04T00:00:00Z,68.35,68.70142857142858
2013-06-05T00:00:00Z,68.49,68.63714285714286
2013-06-06T00:00:00Z,68.58,68.61
2013-06-07T00:00:00Z,68.44,68.57857142857144
2013-06-08T00:00:00Z,66.87,68.28142857142858
2013-06-09T00:00:00Z,65.42,67.8
2013-06-10T00:00:00Z,64.84,67.28428571428572
2013-06-11T00:00:00Z,63.12,66.53714285714285
2013-06-12T00:00:00Z,60.44,65.38714285714285
2013-06-13T00:00:00Z,61.37,64.35714285714286
2013-06-14T00:00:00Z,61.79,63.40714285714285
2013-06-15T00:00:00Z,64.33,63.04428571428571
2013-06-16T00:00:00Z,63.28,62.73857142857143
2013-06-17T00:00:00Z,63.18,62.50142857142857
2013-06-18T00:00:00Z,63.17,62.50857142857143
2013-06-19T00:00:00Z,63.82,62.99142857142857
2013-06-20T00:00:00Z,63.91,63.35428571428571
2013-06-21T00:00:00Z,62.95,63.52
2013-06-22T00:00:00Z,62.78,63.29857142857143
2013-06-23T00:00:00Z,62.96,63.25285714285714
2013-06-24T00:00:00Z,63.02,63.23
2013-06-25T00:00:00Z,63.26,63.24285714285714
2013-06-26T00:00:00Z,63.88,63.25142857142857
2013-06-27T00:00:00Z,64.36,63.31571428571429
2013-06-28T00:00:00Z,64.25,63.50142857142857
2013-06-29T00:00:00Z,63.54,63.61
2013-06-30T00:00:00Z,62.36,63.52428571428572
2013-07-01T00:00:00Z,61.6,63.32142857142857
2013-07-02T00:00:00Z,58.57,62.65142857142857
2013-07-03T00:00:00Z,53.99,61.23857142857143
2013-07-04T00:00:00Z,48.86,59.02428571428571
2013-07-05T00:00:00Z,45.97,56.41285714285714
2013-07-06T00:00:00Z,45.97,53.90285714285715
2013-07-07T00:00:00Z,53.08,52.57714285714286
2013-07-08T00:00:00Z,57.81,52.03571428571428
2013-07-09T00:00:00Z,60.46,52.30571428571428
2013-07-10T00:00:00Z,62.23,53.48285714285714
2013-07-11T00:00:00Z,62.48,55.42857142857142
2013-07-12T00:00:00Z,63.33,57.90857142857143
